device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,skin,0.030958,0.021760,0.048896,0.051200
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,features_world,0.026201,0.024576,0.028256,0.028672
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,encoder_node,0.064639,0.062464,0.067584,0.067808
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,encoder_mesh,0.081241,0.079872,0.082944,0.083584
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,encoder_world_direct,0.017235,0.016064,0.018528,0.019168
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,encoder_world_inverse,0.016823,0.016320,0.017440,0.017760
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_00_edge,0.162105,0.160128,0.163776,0.163936
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_00_node,1.012555,0.073728,11.098784,11.887776
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_01_edge,0.162450,0.160768,0.163840,0.164864
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_01_node,0.077927,0.074464,0.081408,0.090112
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_02_edge,1.293907,0.160768,11.147360,12.019712
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_02_node,0.078415,0.073472,0.086016,0.088384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_03_edge,0.162602,0.161152,0.163840,0.163904
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,block_03_node,0.078318,0.074560,0.082304,0.087776
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,encoder_total,0.179938,0.176128,0.185344,0.185472
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,processor_4_total,3.030793,0.952640,12.491136,12.826624
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,decoder_integrate,0.019730,0.015360,0.020320,0.178176
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood64x4,1377,7894,4096,60,total,3.287620,1.199168,12.733088,13.071712
