device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,skin,0.012587,0.010624,0.015328,0.015968
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,features_world,1.291786,0.758688,2.051136,2.425408
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_node,0.073407,0.070656,0.073920,0.074144
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_mesh,0.346093,0.314368,0.524992,1.117824
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_world_direct,0.111883,0.042336,0.687104,0.957440
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_world_inverse,0.045813,0.041696,0.043328,0.234336
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_00_edge,2.203176,1.595168,4.307392,5.775936
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_00_node,0.137109,0.086208,0.586080,0.845824
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_01_edge,2.113554,1.593664,4.625408,6.195296
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_01_node,0.261758,0.085792,0.692000,6.762912
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_02_edge,2.228716,1.605632,4.487904,4.697088
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_02_node,0.102230,0.085600,0.098528,0.829088
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_03_edge,2.270854,1.592864,4.370368,5.141696
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_03_node,0.100255,0.085856,0.099808,0.711008
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_total,0.577196,0.473088,1.151360,1.392128
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,processor_4_total,9.420243,6.786048,13.784064,14.618304
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,decoder_integrate,0.049023,0.041984,0.044032,0.397312
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,total,11.350836,8.455392,15.658240,16.494432
