device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,skin,0.015964,0.010848,0.020032,0.028576
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,features_world,1.219310,1.059136,1.763200,2.214912
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_node,3.341181,2.357440,5.745696,11.259904
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_mesh,16.244046,12.708864,20.628384,22.167552
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_world_direct,1.944299,1.561376,3.175424,4.632000
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_world_inverse,1.990134,1.561600,3.485696,4.556800
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_00_edge,41.918011,37.865472,47.877664,49.728512
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_00_node,5.001092,3.802912,8.457216,10.040288
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_01_edge,42.587774,38.943744,47.598944,52.293600
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_01_node,5.323851,3.804160,9.499648,10.006912
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_02_edge,42.381709,37.039456,47.237408,52.129504
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_02_node,5.194013,3.804704,8.135488,8.877216
