device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,skin,0.010641,0.008608,0.012800,0.013184
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,features_world,0.970986,0.755520,1.274240,1.343744
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_node,0.094589,0.069472,0.074240,0.523904
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_mesh,0.328073,0.313792,0.317984,0.899840
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_world_direct,0.081888,0.041344,0.253632,0.918368
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_world_inverse,0.073021,0.041600,0.272384,0.493568
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_00_edge,0.685290,0.627136,0.861824,1.921184
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_00_node,0.087575,0.085632,0.090432,0.100704
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_01_edge,0.793278,0.627168,1.646400,1.907072
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_01_node,0.088908,0.085664,0.099776,0.104608
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_02_edge,0.707423,0.627136,1.168192,1.637376
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_02_node,0.121141,0.085824,0.331840,0.628320
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_03_edge,0.682342,0.627264,0.864256,1.645632
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,block_03_node,0.100677,0.085824,0.097280,0.680960
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,encoder_total,0.577571,0.468992,1.152160,1.352384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,processor_4_total,3.269215,2.859616,4.703424,4.982784
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,decoder_integrate,0.058399,0.041984,0.048608,0.583680
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,tinyhood64x4,4096,32004,1986,60,total,4.886812,4.140320,6.430880,6.635040
