device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,skin,0.012378,0.010496,0.014688,0.016320
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,features_world,1.273086,1.112064,2.052096,2.586656
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_node,0.332866,0.314368,0.330752,0.669408
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_mesh,1.578042,1.406432,2.413376,3.364224
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_world_direct,0.225362,0.183936,0.506240,0.722624
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,encoder_world_inverse,0.199292,0.183744,0.188896,0.759008
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_00_edge,3.951701,3.434496,5.043584,5.622944
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_00_node,0.868150,0.660096,1.380352,1.729888
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_01_edge,3.883609,3.380224,5.419136,5.583488
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_01_node,0.813566,0.635904,1.069728,1.746944
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_02_edge,3.796201,3.348448,4.726528,5.392384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_02_node,0.740227,0.581952,1.013888,1.680384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_03_edge,4.023454,3.451904,4.936704,5.419008
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_03_node,0.888775,0.652832,1.566720,2.597024
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_04_edge,3.889387,3.401728,5.123072,5.652384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_04_node,0.824119,0.624640,1.303744,1.677280
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_05_edge,4.015481,3.452928,5.233664,5.771456
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_05_node,0.854956,0.619808,1.290592,2.715200
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_06_edge,4.005106,3.437056,5.489664,5.897568
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_06_node,0.783659,0.589472,1.205024,1.862848
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_07_edge,3.939940,3.454976,4.768768,5.225472
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_07_node,0.898009,0.671584,1.445184,1.761568
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_08_edge,4.000652,3.418688,5.229824,6.096896
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_08_node,0.870894,0.662848,1.417440,1.790976
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_09_edge,3.929772,3.448832,4.807136,5.222400
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_09_node,0.851310,0.643072,1.250944,1.529056
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_10_edge,3.886265,3.350912,4.950016,5.804000
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_10_node,0.863121,0.654240,1.387968,2.500608
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_11_edge,3.786937,3.373440,4.744192,5.729408
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_11_node,0.797988,0.592896,1.291584,2.023136
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_12_edge,3.889676,3.376128,4.724192,5.202720
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_12_node,0.931924,0.672544,1.540000,2.498016
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_13_edge,4.001965,3.488768,5.219136,5.749056
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_13_node,0.876415,0.605344,1.679936,1.773920
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_14_edge,3.987445,3.469312,4.868096,6.120448
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,hood_grid64,fine15,4096,32004,1986,60,block_14_node,0.920131,0.708320,1.414144,1.867488
