device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,skin,0.049929,0.044416,0.057376,0.062688
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,features_world,0.665948,0.588224,1.175648,1.519968
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_node,0.337952,0.283648,0.745472,1.166528
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_mesh,0.418874,0.352512,0.892896,0.960512
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_world_direct,0.067329,0.065536,0.068608,0.068960
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_world_inverse,0.065997,0.064512,0.067232,0.067680
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_00_edge,1.130712,0.976896,1.532160,2.282496
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_00_node,0.490369,0.390272,0.888608,1.004704
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_01_edge,1.131563,0.951456,1.567072,3.095552
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_01_node,0.460669,0.383296,0.671776,1.125376
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_02_edge,1.063150,0.959776,1.559520,2.013184
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_02_node,0.503424,0.392448,1.042432,1.832960
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_03_edge,1.193222,0.966080,2.029600,2.258080
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_03_node,0.494028,0.402080,0.753312,1.343488
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_04_edge,1.121631,0.962816,1.508896,2.270208
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_04_node,0.483636,0.390112,0.920576,1.344512
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_05_edge,1.168822,0.966752,1.757760,2.135968
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_05_node,0.483960,0.388000,0.741664,1.164704
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_06_edge,1.116902,0.968544,1.793376,2.181728
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_06_node,0.493422,0.390144,1.000640,1.370464
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_07_edge,1.138930,0.972032,1.612800,2.636064
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_07_node,0.494143,0.407296,0.715232,1.081952
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_08_edge,1.206698,0.969440,1.931264,2.681856
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_08_node,0.512064,0.401952,0.937216,1.336800
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_09_edge,1.106580,0.965664,1.843904,2.035712
