device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,skin,0.049114,0.044544,0.055840,0.060288
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,features_world,0.728237,0.587776,1.303264,2.444352
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_node,0.317382,0.283648,0.504960,0.869376
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_mesh,0.513913,0.353088,1.211392,1.475296
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_world_direct,0.067284,0.065824,0.068608,0.068704
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_world_inverse,0.066286,0.064992,0.067520,0.067744
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_00_edge,5.469444,3.488768,10.374016,11.702272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_00_node,0.560893,0.395264,1.330240,1.652128
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_01_edge,4.674326,3.484160,9.233312,10.547712
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_01_node,0.495127,0.387520,1.054144,1.710208
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_02_edge,5.235601,3.480352,10.012000,17.007936
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_02_node,0.572499,0.399200,1.341248,2.282528
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_03_edge,5.161036,3.489568,9.617408,10.882368
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_03_node,0.598234,0.407520,1.510400,1.910240
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_04_edge,4.758802,3.497472,10.060576,10.836704
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_04_node,0.501205,0.395776,1.080384,1.385472
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_05_edge,4.518117,3.498912,8.660928,10.985984
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_05_node,0.482514,0.399360,0.926816,1.529696
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_06_edge,5.151353,3.490976,9.282464,12.919616
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_06_node,0.631023,0.398656,1.398848,2.986272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_07_edge,5.072707,3.484064,9.220704,10.900480
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_07_node,0.595936,0.408032,1.314656,1.707008
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_08_edge,4.691795,3.483648,9.198592,9.608512
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_08_node,0.636957,0.399360,1.614848,1.932896
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_09_edge,5.168245,3.478528,9.755648,10.813440
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_09_node,0.646948,0.408384,1.284448,2.974304
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_10_edge,4.970385,3.480544,9.963520,11.649024
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_10_node,0.490267,0.388352,1.028352,1.178272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_11_edge,4.645267,3.489792,8.839744,11.490880
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_11_node,0.526750,0.403424,1.224576,1.637280
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_12_edge,4.820115,3.494176,8.511936,10.942816
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_12_node,0.634033,0.398336,1.903296,2.331104
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_13_edge,5.156514,3.505472,9.991808,10.772352
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_13_node,0.581901,0.399040,1.335552,2.968192
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_14_edge,4.621341,3.490304,7.747168,10.442944
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,block_14_node,0.549118,0.399552,1.196960,1.809440
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,encoder_total,0.964865,0.770720,1.697792,2.186240
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,processor_15_total,82.618453,77.445952,90.841440,101.663264
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,decoder_integrate,0.065978,0.049152,0.051200,0.983040
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,fine15,1377,7894,4096,60,total,84.426647,79.225472,92.524384,103.122368
