device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,skin,0.022805,0.020992,0.023584,0.024064
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,features_world,0.033093,0.031520,0.034112,0.039360
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_node,0.024535,0.023552,0.025024,0.025248
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_mesh,0.027709,0.026624,0.028416,0.030944
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_world_direct,0.007422,0.006144,0.009472,0.012448
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_world_inverse,0.007244,0.006464,0.007936,0.008992
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_00_edge,0.053533,0.052160,0.054272,0.057792
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_00_node,0.015281,0.014144,0.016032,0.016608
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_01_edge,0.053315,0.052224,0.053984,0.054336
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_01_node,0.018795,0.014336,0.016768,0.223520
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_02_edge,0.053439,0.052224,0.054272,0.054432
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_02_node,0.015198,0.014240,0.016384,0.016512
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_03_edge,0.053670,0.052704,0.054272,0.058592
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_03_node,0.015226,0.014208,0.015872,0.016576
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_04_edge,0.053411,0.052576,0.054272,0.054368
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_04_node,0.015299,0.014048,0.016384,0.019616
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_05_edge,0.053522,0.052224,0.054272,0.054272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_05_node,0.018477,0.014240,0.016384,0.208352
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_06_edge,0.053626,0.052224,0.055168,0.058656
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_06_node,0.015271,0.014304,0.016160,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_07_edge,0.053386,0.052224,0.054112,0.054368
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_07_node,0.015196,0.014272,0.016128,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_08_edge,0.053441,0.052160,0.054272,0.054368
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_08_node,0.015604,0.014272,0.016704,0.019648
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_09_edge,0.053584,0.052672,0.054368,0.057920
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_09_node,0.015204,0.014080,0.015808,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_10_edge,0.053409,0.052224,0.054272,0.054336
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_10_node,0.015297,0.014208,0.016384,0.016640
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_11_edge,0.053377,0.052224,0.054080,0.054368
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_11_node,0.018349,0.014240,0.017664,0.181152
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_total,0.066911,0.065536,0.069056,0.071680
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,processor_12_total,0.835443,0.820352,0.832768,1.185344
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,decoder_integrate,0.006848,0.006144,0.007168,0.007168
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,xpbd_32_jacobi,0.303998,0.302080,0.305248,0.308288
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,total,1.269098,1.253344,1.266880,1.623360
