device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,skin,0.023065,0.021600,0.023968,0.028352
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,features_world,0.032582,0.031296,0.033792,0.038112
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_node,0.024709,0.023712,0.025440,0.025760
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_mesh,0.027987,0.027264,0.028672,0.028736
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_world_direct,0.007330,0.006400,0.008192,0.012608
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_world_inverse,0.007446,0.006144,0.008192,0.012544
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_00_edge,0.052742,0.050784,0.054048,0.057056
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_00_node,0.015138,0.014240,0.015712,0.016192
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_01_edge,0.052716,0.051104,0.053792,0.057600
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_01_node,0.015148,0.014144,0.016000,0.016480
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_02_edge,0.055849,0.051392,0.053760,0.245376
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_02_node,0.015105,0.014016,0.016032,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_03_edge,0.052653,0.050880,0.053568,0.054048
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_03_node,0.015302,0.014016,0.015872,0.021632
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_04_edge,0.052493,0.050752,0.053664,0.053920
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_04_node,0.015190,0.013920,0.015968,0.019744
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_05_edge,0.052701,0.051200,0.053856,0.054560
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_05_node,0.015219,0.014048,0.016000,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_06_edge,0.052541,0.051200,0.053408,0.054272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_06_node,0.015282,0.013984,0.016224,0.019264
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_07_edge,0.052684,0.051808,0.053536,0.056128
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_07_node,0.015136,0.014176,0.015744,0.017632
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_08_edge,0.055207,0.051136,0.053248,0.217408
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_08_node,0.015190,0.013920,0.015936,0.016448
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_09_edge,0.052566,0.051200,0.053536,0.057056
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_09_node,0.015165,0.014016,0.016064,0.017632
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_10_edge,0.052485,0.051072,0.053344,0.053568
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_10_node,0.015229,0.014304,0.015968,0.019680
