device,driver_version,driver_raw,motion,solver,cloth_nodes,directed_mesh_edges,proxy_vertices,samples,stage,mean_ms,min_ms,p95_ms,max_ms
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,skin,0.022858,0.021344,0.023680,0.024352
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,features_world,0.032588,0.031456,0.033472,0.034816
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_node,0.024622,0.023552,0.025152,0.025760
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_mesh,0.027782,0.026816,0.028384,0.032992
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_world_direct,0.007155,0.006144,0.007904,0.008192
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_world_inverse,0.007218,0.006432,0.007712,0.012192
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_00_edge,0.053311,0.052224,0.054272,0.056512
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_00_node,0.015296,0.014144,0.016000,0.020672
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_01_edge,0.053286,0.052224,0.054272,0.054624
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_01_node,0.015247,0.013984,0.015968,0.016576
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_02_edge,0.053207,0.052224,0.053952,0.054368
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_02_node,0.018771,0.014336,0.016256,0.222720
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_03_edge,0.053163,0.052032,0.053920,0.054272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_03_node,0.015161,0.014208,0.015936,0.016192
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_04_edge,0.053240,0.052192,0.054272,0.054592
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_04_node,0.015267,0.013952,0.016096,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_05_edge,0.053277,0.052224,0.053984,0.055520
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_05_node,0.015205,0.014240,0.015872,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_06_edge,0.056119,0.052032,0.054112,0.217920
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_06_node,0.015097,0.014272,0.015648,0.016032
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_07_edge,0.053297,0.052224,0.054368,0.056544
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_07_node,0.015394,0.014208,0.016416,0.020320
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_08_edge,0.053140,0.051968,0.053984,0.054272
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_08_node,0.015247,0.014336,0.015872,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_09_edge,0.053378,0.052160,0.054368,0.057056
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_09_node,0.015282,0.014336,0.015968,0.016384
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_10_edge,0.053219,0.052032,0.054272,0.057888
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_10_node,0.015342,0.014304,0.016384,0.016672
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_11_edge,0.053342,0.051904,0.054624,0.055488
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,block_11_node,0.015307,0.014272,0.016160,0.016608
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,encoder_total,0.066778,0.065536,0.067616,0.071904
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,processor_12_total,0.829143,0.815872,0.831552,1.031680
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,decoder_integrate,0.007010,0.006144,0.007168,0.011456
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,xpbd_128_jacobi,1.216655,1.207968,1.213600,1.414560
"NVIDIA GeForce RTX 4060 Ti",596.36.0.0,2500395008,ch10032_tpose,tinyhood32x12,1377,7894,4096,60,total,2.175032,2.153824,2.178048,2.513952
